posting_id,title,company,location,salary_min,salary_max,date_posted,remote,seniority,salary_mid
171,Machine Learning Engineer,Alderly Bank,Liverpool,40000.0,55000.0,2025-07-05,No,Unspecified,47500.0
599,Data Engineer,Marlowe Consulting,Manchester,55000.0,75000.0,2025-04-09,Unknown,Mid,65000.0
1585,Machine Learning Engineer,Ashford Digital,Remote,55000.0,75000.0,2025-06-20,Yes,Mid,65000.0
404,Analytics Consultant,Vantage Health,Leeds,28000.0,35000.0,2026-01-21,Unknown,Graduate,31500.0
228,Data Science Intern,Redbridge Telecom,Bristol,37000.0,37000.0,2026-05-11,Yes,Graduate,37000.0
307,Data Science Intern,Fenwick Insurance,Remote,31500.0,31500.0,2025-04-24,Unknown,Junior,31500.0
807,Data Scientist II,Alderly Bank,Glasgow,55000.0,75000.0,2025-06-17,Yes,Senior,65000.0
1299,Junior Data Scientist,Northwind Analytics,Bristol,32000.0,42000.0,2025-10-25,Yes,Junior,37000.0
277,Machine Learning Engineer,Alderly Bank,Birmingham,,,2025-01-18,Unknown,Mid,
1498,Analytics Consultant,Redbridge Telecom,Birmingham,,,2025-07-11,Unknown,Mid,
142,Data Science Intern,BrightPath Retail,Edinburgh,,,2026-05-05,Yes,Graduate,
758,Business Intelligence Analyst,Alderly Bank,Glasgow,55000.0,75000.0,2026-03-24,Unknown,Unspecified,65000.0
175,Data Engineer,Solstice Energy,Sheffield,,,2025-05-03,Unknown,Unspecified,
705,Junior Data Scientist,Redbridge Telecom,London,39500.0,39500.0,2025-06-09,No,Graduate,39500.0
1161,Business Intelligence Analyst,Redbridge Telecom,Bristol,,,2025-12-05,Hybrid,Junior,
1008,Business Intelligence Analyst,Kestrel Logistics,London,,,2025-06-11,Yes,Unspecified,
1512,Data Scientist II,Solstice Energy,Glasgow,,,2025-12-11,Yes,Mid,
917,Machine Learning Engineer,BrightPath Retail,London,,,2026-01-13,Unknown,Unspecified,
904,Insights Analyst,Redbridge Telecom,Manchester,28000.0,35000.0,2025-11-19,No,Junior,31500.0
743,Data Scientist II,BrightPath Retail,Sheffield,,,2026-01-30,Unknown,Graduate,
1332,Analytics Consultant,BrightPath Retail,London,39500.0,39500.0,2025-10-29,Hybrid,Junior,39500.0
350,Insights Analyst,Alderly Bank,Bristol,,,2026-04-17,No,Senior,
977,Data Engineer,Orchard Media,Birmingham,55000.0,75000.0,2025-03-07,Yes,Senior,65000.0
777,Junior Data Scientist,Redbridge Telecom,Glasgow,32000.0,42000.0,2025-03-13,Yes,Junior,37000.0
969,Insights Analyst,Kestrel Logistics,Sheffield,31500.0,31500.0,2025-08-04,Unknown,Graduate,31500.0
1345,Data Scientist,Ashford Digital,Bristol,,,2026-03-01,Yes,Junior,
1584,Analytics Consultant,Northwind Analytics,Edinburgh,75000.0,95000.0,2025-10-13,Unknown,Senior,85000.0
81,Machine Learning Engineer,BrightPath Retail,Liverpool,,,2025-05-22,Yes,Mid,
1220,Data Analyst,Grove & Co,Sheffield,85000.0,85000.0,2025-04-15,Yes,Senior,85000.0
301,Business Intelligence Analyst,Ashford Digital,Glasgow,85000.0,85000.0,2026-02-23,Hybrid,Senior,85000.0
233,Data Scientist II,Fenwick Insurance,Liverpool,75000.0,95000.0,2026-06-05,Hybrid,Senior,85000.0
511,Junior Data Scientist,Ashford Digital,Glasgow,,,2025-04-29,Hybrid,Junior,
576,Data Scientist II,Redbridge Telecom,Bristol,,,2025-07-04,No,Graduate,
962,Machine Learning Engineer,Vantage Health,Leeds,47500.0,47500.0,2026-03-03,Hybrid,Unspecified,47500.0
1132,Data Analyst,BrightPath Retail,London,55500.0,55500.0,2026-01-15,Unknown,Mid,55500.0
1203,Data Science Intern,Fenwick Insurance,Sheffield,28000.0,35000.0,2026-01-06,Yes,Junior,31500.0
325,Data Scientist II,Northwind Analytics,Glasgow,32000.0,42000.0,2025-02-06,Unknown,Unspecified,37000.0
1403,Junior Data Scientist,Grove & Co,Liverpool,,,2025-01-05,Yes,Mid,
1091,Data Scientist II,Alderly Bank,Remote,40000.0,55000.0,2026-04-30,Hybrid,Mid,47500.0
243,Analytics Consultant,Alderly Bank,Liverpool,75000.0,95000.0,2025-06-19,Unknown,Senior,85000.0
851,Data Analyst,Alderly Bank,Leeds,37000.0,37000.0,2025-08-20,Unknown,Graduate,37000.0
335,Data Scientist,Northwind Analytics,Manchester,32000.0,42000.0,2026-04-21,Unknown,Unspecified,37000.0
312,Data Scientist,Fenwick Insurance,Manchester,,,2025-03-31,No,Mid,
328,Insights Analyst,Fenwick Insurance,Liverpool,31500.0,31500.0,2025-12-27,Hybrid,Graduate,31500.0
1151,Data Analyst,Orchard Media,Leeds,,,2025-03-12,Yes,Unspecified,
208,Data Analyst,Marlowe Consulting,Birmingham,47500.0,47500.0,2026-04-24,No,Mid,47500.0
622,Data Scientist,Orchard Media,Sheffield,75000.0,95000.0,2025-05-26,Unknown,Senior,85000.0
594,Data Scientist II,Alderly Bank,Sheffield,85000.0,85000.0,2025-02-26,Yes,Senior,85000.0
359,Machine Learning Engineer,Vantage Health,Manchester,,,2025-11-12,No,Senior,
694,Insights Analyst,Orchard Media,Edinburgh,,,2025-07-10,Unknown,Unspecified,
973,Data Scientist,Orchard Media,Edinburgh,40000.0,55000.0,2025-06-24,Unknown,Mid,47500.0
915,Business Intelligence Analyst,Marlowe Consulting,Edinburgh,,,2025-10-31,No,Junior,
1195,Data Analyst,Fenwick Insurance,Glasgow,32000.0,42000.0,2025-02-13,Unknown,Graduate,37000.0
647,Data Science Intern,Ashford Digital,Liverpool,55000.0,75000.0,2026-01-29,Hybrid,Unspecified,65000.0
744,Data Engineer,Vantage Health,London,,,2025-12-09,No,Junior,
136,Data Scientist II,Kestrel Logistics,Sheffield,,,2025-11-26,Yes,Graduate,
630,Data Science Intern,Vantage Health,Sheffield,40000.0,55000.0,2025-01-12,Yes,Unspecified,47500.0
437,Data Scientist,Solstice Energy,Bristol,,,2026-07-02,No,Mid,
1466,Business Intelligence Analyst,Orchard Media,Remote,40000.0,55000.0,2026-03-05,Yes,Mid,47500.0
416,Data Analyst,Kestrel Logistics,Glasgow,,,2026-03-21,Yes,Unspecified,
731,Data Scientist,Fenwick Insurance,London,40000.0,50000.0,2025-04-19,Unknown,Junior,45000.0
642,Data Engineer,Vantage Health,Glasgow,,,2025-03-27,Hybrid,Senior,
185,Data Scientist II,Redbridge Telecom,Leeds,75000.0,95000.0,2025-11-11,No,Senior,85000.0
679,Insights Analyst,Redbridge Telecom,Glasgow,75000.0,95000.0,2026-01-01,Yes,Senior,85000.0
18,Analytics Consultant,BrightPath Retail,Liverpool,,,2025-03-26,Yes,Mid,
44,Data Science Intern,Northwind Analytics,Glasgow,65000.0,65000.0,2025-06-06,No,Mid,65000.0
176,Data Engineer,Fenwick Insurance,Sheffield,,,2025-09-15,Unknown,Unspecified,
1600,Data Scientist,Fenwick Insurance,Glasgow,28000.0,35000.0,2026-05-04,Hybrid,Junior,31500.0
1176,Data Engineer,Orchard Media,Birmingham,32000.0,42000.0,2026-01-16,Unknown,Junior,37000.0
1336,Data Science Intern,Orchard Media,London,45000.0,45000.0,2026-03-16,Unknown,Graduate,45000.0
1087,Data Analyst,Ashford Digital,Liverpool,,,2025-10-12,Yes,Unspecified,
648,Insights Analyst,Grove & Co,Birmingham,40000.0,55000.0,2025-08-03,Hybrid,Mid,47500.0
997,Data Engineer,Kestrel Logistics,Leeds,,,2025-06-24,Hybrid,Mid,
268,Data Scientist II,Marlowe Consulting,Birmingham,40000.0,55000.0,2025-06-19,Yes,Mid,47500.0
960,Machine Learning Engineer,BrightPath Retail,Sheffield,55000.0,75000.0,2026-04-15,No,Mid,65000.0
649,Analytics Consultant,Vantage Health,Birmingham,40000.0,55000.0,2025-11-15,Yes,Mid,47500.0
843,Data Analyst,Fenwick Insurance,Liverpool,47500.0,47500.0,2026-03-27,Hybrid,Unspecified,47500.0
309,Data Scientist II,Alderly Bank,Edinburgh,37000.0,37000.0,2025-01-08,Yes,Unspecified,37000.0
1581,Machine Learning Engineer,Grove & Co,Glasgow,,,2026-02-21,Unknown,Graduate,
1595,Insights Analyst,Orchard Media,Bristol,85000.0,85000.0,2025-06-07,Hybrid,Senior,85000.0
1292,Data Engineer,Grove & Co,Birmingham,,,2025-11-16,No,Senior,
1492,Data Engineer,Vantage Health,Manchester,,,2026-01-21,Hybrid,Junior,
1596,Data Scientist II,Fenwick Insurance,Manchester,40000.0,55000.0,2026-02-12,Yes,Mid,47500.0
560,Data Scientist,Orchard Media,Manchester,,,2025-10-22,Unknown,Graduate,
353,Junior Data Scientist,BrightPath Retail,London,,,2026-05-03,Yes,Junior,
1163,Data Analyst,BrightPath Retail,Sheffield,75000.0,95000.0,2025-06-15,No,Senior,85000.0
1327,Junior Data Scientist,Redbridge Telecom,Remote,28000.0,35000.0,2025-05-09,No,Junior,31500.0
423,Analytics Consultant,Alderly Bank,Birmingham,,,2026-02-17,Unknown,Mid,
1572,Data Analyst,Marlowe Consulting,Bristol,32000.0,42000.0,2025-12-05,Hybrid,Graduate,37000.0
908,Data Engineer,Alderly Bank,Liverpool,,,2025-07-31,Unknown,Mid,
1587,Insights Analyst,Solstice Energy,Birmingham,,,2025-06-29,Unknown,Mid,
1300,Insights Analyst,Solstice Energy,London,,,2025-05-22,No,Mid,
1060,Data Scientist II,Vantage Health,Leeds,,,2025-07-31,No,Unspecified,
321,Machine Learning Engineer,Solstice Energy,Sheffield,,,2025-11-03,Unknown,Senior,
1130,Machine Learning Engineer,Northwind Analytics,Birmingham,31500.0,31500.0,2025-04-19,Unknown,Junior,31500.0
1278,Data Scientist II,Vantage Health,Sheffield,85000.0,85000.0,2025-02-03,Yes,Senior,85000.0
1271,Business Intelligence Analyst,Grove & Co,Glasgow,75000.0,95000.0,2026-02-28,Hybrid,Senior,85000.0
409,Insights Analyst,Vantage Health,Edinburgh,,,2025-07-23,Hybrid,Junior,
105,Data Scientist,Vantage Health,Bristol,,,2025-09-05,Hybrid,Mid,
845,Business Intelligence Analyst,Marlowe Consulting,Remote,,,2026-03-20,Unknown,Senior,
616,Insights Analyst,BrightPath Retail,Manchester,65000.0,65000.0,2025-06-28,Hybrid,Unspecified,65000.0
1481,Junior Data Scientist,Grove & Co,Manchester,,,2025-07-30,Unknown,Graduate,
1550,Data Engineer,BrightPath Retail,Remote,,,2025-08-01,Unknown,Junior,
1433,Business Intelligence Analyst,Vantage Health,Glasgow,37000.0,37000.0,2025-10-24,Hybrid,Junior,37000.0
964,Data Analyst,BrightPath Retail,London,48000.0,63000.0,2026-05-02,Yes,Unspecified,55500.0
635,Insights Analyst,Kestrel Logistics,Leeds,,,2025-03-10,Yes,Senior,
805,Machine Learning Engineer,Ashford Digital,Sheffield,32000.0,42000.0,2026-03-04,Unknown,Unspecified,37000.0
438,Insights Analyst,Orchard Media,Remote,,,2025-03-01,Yes,Unspecified,
1554,Data Engineer,Kestrel Logistics,Bristol,,,2025-12-09,Yes,Senior,
837,Data Science Intern,Grove & Co,London,48000.0,63000.0,2025-01-15,Hybrid,Mid,55500.0
949,Insights Analyst,Fenwick Insurance,London,40000.0,50000.0,2026-07-04,Unknown,Junior,45000.0
1279,Analytics Consultant,Northwind Analytics,Leeds,28000.0,35000.0,2025-09-08,Yes,Graduate,31500.0
1377,Analytics Consultant,Marlowe Consulting,Birmingham,,,2025-09-08,Unknown,Mid,
1397,Data Analyst,Marlowe Consulting,Birmingham,40000.0,55000.0,2025-03-14,Yes,Unspecified,47500.0
392,Machine Learning Engineer,Fenwick Insurance,Birmingham,75000.0,95000.0,2025-05-16,No,Senior,85000.0
445,Data Analyst,Orchard Media,Glasgow,,,2025-12-26,No,Junior,
1487,Data Scientist II,Grove & Co,Manchester,75000.0,95000.0,2025-08-25,Yes,Senior,85000.0
1506,Data Engineer,Kestrel Logistics,Leeds,,,2026-03-28,Hybrid,Unspecified,
1086,Insights Analyst,Alderly Bank,Remote,,,2025-06-03,Hybrid,Unspecified,
273,Business Intelligence Analyst,Fenwick Insurance,Liverpool,,,2026-01-25,No,Unspecified,
817,Machine Learning Engineer,Marlowe Consulting,Liverpool,32000.0,42000.0,2025-07-16,Hybrid,Junior,37000.0
668,Machine Learning Engineer,Ashford Digital,London,,,2026-03-26,Hybrid,Unspecified,
692,Insights Analyst,Northwind Analytics,Sheffield,40000.0,55000.0,2025-07-09,Yes,Mid,47500.0
745,Data Scientist,Northwind Analytics,Edinburgh,65000.0,65000.0,2025-06-21,Unknown,Mid,65000.0
950,Junior Data Scientist,Orchard Media,Liverpool,32000.0,42000.0,2025-03-10,Unknown,Unspecified,37000.0
1307,Insights Analyst,Vantage Health,Manchester,37000.0,37000.0,2025-11-07,Yes,Junior,37000.0
910,Data Analyst,Fenwick Insurance,Edinburgh,55000.0,75000.0,2025-07-21,Unknown,Mid,65000.0
927,Business Intelligence Analyst,Kestrel Logistics,Birmingham,,,2025-06-28,Yes,Junior,
944,Data Science Intern,Marlowe Consulting,Glasgow,,,2025-05-29,No,Junior,
856,Data Scientist II,Orchard Media,Glasgow,28000.0,35000.0,2025-04-08,Hybrid,Junior,31500.0
863,Data Scientist II,Solstice Energy,Edinburgh,37000.0,37000.0,2025-12-30,Unknown,Mid,37000.0
832,Analytics Consultant,Grove & Co,Liverpool,,,2025-09-13,Unknown,Junior,
427,Machine Learning Engineer,Vantage Health,Bristol,,,2026-01-27,Yes,Mid,
723,Business Intelligence Analyst,Solstice Energy,London,40000.0,50000.0,2025-12-07,Hybrid,Mid,45000.0
1464,Insights Analyst,Kestrel Logistics,Liverpool,31500.0,31500.0,2025-10-07,No,Junior,31500.0
257,Data Science Intern,Fenwick Insurance,Remote,55000.0,75000.0,2025-12-16,Yes,Unspecified,65000.0
1494,Junior Data Scientist,Alderly Bank,Liverpool,31500.0,31500.0,2025-10-16,Unknown,Junior,31500.0
1109,Data Scientist,Ashford Digital,Remote (Uk),,,2025-12-17,Yes,Senior,
841,Machine Learning Engineer,Redbridge Telecom,Remote,40000.0,55000.0,2025-02-24,No,Unspecified,47500.0
942,Business Intelligence Analyst,Marlowe Consulting,Sheffield,47500.0,47500.0,2025-10-18,Unknown,Mid,47500.0
88,Business Intelligence Analyst,Redbridge Telecom,Sheffield,28000.0,35000.0,2025-11-17,Hybrid,Graduate,31500.0
295,Insights Analyst,Redbridge Telecom,Edinburgh,,,2025-07-18,Unknown,Junior,
615,Insights Analyst,Kestrel Logistics,Liverpool,37000.0,37000.0,2026-02-02,Hybrid,Mid,37000.0
885,Business Intelligence Analyst,Fenwick Insurance,Sheffield,47500.0,47500.0,2026-10-05,No,Unspecified,47500.0
43,Data Science Intern,Northwind Analytics,Birmingham,47500.0,47500.0,2025-03-23,Yes,Unspecified,47500.0
754,Data Science Intern,Ashford Digital,Leeds,,,2025-04-24,No,Senior,
329,Insights Analyst,Vantage Health,Liverpool,55000.0,75000.0,2025-05-22,No,Mid,65000.0
527,Data Engineer,BrightPath Retail,Bristol,75000.0,95000.0,2025-12-30,Yes,Senior,85000.0
796,Data Scientist II,Redbridge Telecom,Liverpool,55000.0,75000.0,2025-01-03,Yes,Unspecified,65000.0
358,Data Science Intern,Alderly Bank,Birmingham,32000.0,42000.0,2025-06-14,Unknown,Graduate,37000.0
1305,Data Scientist,Northwind Analytics,Birmingham,,,2026-04-24,Unknown,Junior,
588,Junior Data Scientist,Ashford Digital,Liverpool,55000.0,75000.0,2025-06-12,Unknown,Mid,65000.0
296,Data Scientist II,Kestrel Logistics,Sheffield,40000.0,55000.0,2025-05-18,Hybrid,Unspecified,47500.0
459,Analytics Consultant,Fenwick Insurance,Remote,28000.0,35000.0,2025-11-26,Yes,Graduate,31500.0
738,Machine Learning Engineer,Marlowe Consulting,Birmingham,32000.0,42000.0,2025-02-21,Yes,Mid,37000.0
1438,Machine Learning Engineer,Northwind Analytics,Birmingham,47500.0,47500.0,2025-11-28,No,Unspecified,47500.0
931,Analytics Consultant,Ashford Digital,Bristol,,,2025-11-19,Hybrid,Mid,
1384,Junior Data Scientist,Marlowe Consulting,Leeds,28000.0,35000.0,2025-11-06,Yes,Graduate,31500.0
982,Junior Data Scientist,Marlowe Consulting,Sheffield,28000.0,35000.0,2026-03-28,No,Junior,31500.0
707,Data Analyst,Redbridge Telecom,Birmingham,40000.0,55000.0,2025-05-14,No,Unspecified,47500.0
513,Data Scientist,Grove & Co,Edinburgh,31500.0,31500.0,2025-10-24,Yes,Graduate,31500.0
1255,Data Scientist II,Fenwick Insurance,Bristol,32000.0,42000.0,2025-04-23,Unknown,Mid,37000.0
1573,Data Analyst,Marlowe Consulting,Sheffield,37000.0,37000.0,2026-03-25,Yes,Mid,37000.0
487,Data Engineer,Grove & Co,Sheffield,,,2026-04-14,Unknown,Junior,
921,Junior Data Scientist,Solstice Energy,Leeds,,,2025-07-26,Yes,Junior,
793,Data Analyst,Redbridge Telecom,Birmingham,85000.0,85000.0,2025-12-17,Unknown,Senior,85000.0
1262,Data Science Intern,BrightPath Retail,London,36000.0,43000.0,2025-01-28,Yes,Junior,39500.0
1586,Data Scientist II,Ashford Digital,Leeds,55000.0,75000.0,2025-11-24,Hybrid,Senior,65000.0
791,Analytics Consultant,Ashford Digital,Birmingham,37000.0,37000.0,2025-07-04,Unknown,Mid,37000.0
1321,Machine Learning Engineer,Orchard Media,Glasgow,32000.0,42000.0,2025-01-14,Yes,Mid,37000.0
1171,Insights Analyst,BrightPath Retail,Glasgow,31500.0,31500.0,2025-03-14,No,Junior,31500.0
976,Data Engineer,Solstice Energy,Sheffield,65000.0,65000.0,2026-02-18,Unknown,Mid,65000.0
1329,Data Engineer,Marlowe Consulting,Bristol,28000.0,35000.0,2025-06-27,Unknown,Graduate,31500.0
41,Data Science Intern,Alderly Bank,London,73000.0,73000.0,2025-04-18,No,Senior,73000.0
152,Insights Analyst,Solstice Energy,Liverpool,,,2025-03-11,Yes,Junior,
1118,Business Intelligence Analyst,BrightPath Retail,Glasgow,47500.0,47500.0,2026-01-18,Yes,Mid,47500.0
1155,Business Intelligence Analyst,Fenwick Insurance,Glasgow,,,2025-12-21,Unknown,Mid,
73,Analytics Consultant,Ashford Digital,Birmingham,,,2026-02-18,Unknown,Mid,
1287,Data Scientist,Marlowe Consulting,London,,,2026-04-10,No,Junior,
460,Analytics Consultant,Solstice Energy,Birmingham,40000.0,55000.0,2025-06-19,Yes,Unspecified,47500.0
246,Junior Data Scientist,Alderly Bank,Glasgow,37000.0,37000.0,2025-07-16,Unknown,Mid,37000.0
1162,Data Analyst,Northwind Analytics,Birmingham,,,2025-08-17,Unknown,Senior,
120,Business Intelligence Analyst,Grove & Co,Birmingham,,,2025-01-18,Hybrid,Junior,
1153,Junior Data Scientist,Kestrel Logistics,Manchester,32000.0,42000.0,2026-06-05,Yes,Mid,37000.0
8,Machine Learning Engineer,Fenwick Insurance,Leeds,,,2026-09-01,No,Junior,
13,Data Science Intern,Redbridge Telecom,Manchester,,,2025-05-09,Yes,Unspecified,
479,Data Scientist,Orchard Media,Remote,55000.0,75000.0,2026-01-16,No,Senior,65000.0
213,Business Intelligence Analyst,Grove & Co,Bristol,65000.0,65000.0,2025-08-21,Unknown,Mid,65000.0
1364,Machine Learning Engineer,Northwind Analytics,Sheffield,,,2025-06-13,No,Senior,
79,Data Engineer,Vantage Health,Sheffield,,,2026-01-17,Hybrid,Unspecified,
759,Junior Data Scientist,Fenwick Insurance,Glasgow,37000.0,37000.0,2025-09-29,Hybrid,Junior,37000.0
1569,Junior Data Scientist,Solstice Energy,Birmingham,,,2025-07-20,No,Unspecified,
348,Data Analyst,Northwind Analytics,Sheffield,28000.0,35000.0,2025-01-21,Unknown,Junior,31500.0
1267,Analytics Consultant,Alderly Bank,London,48000.0,63000.0,2025-04-01,Yes,Unspecified,55500.0
36,Business Intelligence Analyst,Alderly Bank,Glasgow,,,2025-06-03,Yes,Graduate,
1544,Data Science Intern,Solstice Energy,London,63000.0,83000.0,2026-10-03,No,Senior,73000.0
1061,Data Scientist,Grove & Co,Edinburgh,65000.0,65000.0,2025-12-14,No,Senior,65000.0
840,Data Scientist II,BrightPath Retail,Liverpool,32000.0,42000.0,2025-04-11,Hybrid,Unspecified,37000.0
134,Data Engineer,Redbridge Telecom,Edinburgh,40000.0,55000.0,2025-03-06,Unknown,Mid,47500.0
1516,Machine Learning Engineer,Marlowe Consulting,Glasgow,85000.0,85000.0,2025-08-30,Hybrid,Senior,85000.0
117,Business Intelligence Analyst,Kestrel Logistics,Remote,,,2025-10-20,Yes,Junior,
651,Analytics Consultant,Solstice Energy,Remote,28000.0,35000.0,2026-03-28,Hybrid,Junior,31500.0
1121,Analytics Consultant,Grove & Co,Birmingham,55000.0,75000.0,2025-02-26,Yes,Unspecified,65000.0
294,Data Scientist II,Marlowe Consulting,Liverpool,28000.0,35000.0,2025-07-01,Yes,Junior,31500.0
330,Junior Data Scientist,Kestrel Logistics,Birmingham,,,2025-03-14,Unknown,Mid,
590,Analytics Consultant,Marlowe Consulting,Bristol,,,2025-06-28,Unknown,Mid,
1083,Data Science Intern,Solstice Energy,Bristol,,,2026-03-19,Unknown,Unspecified,
1233,Business Intelligence Analyst,Alderly Bank,Leeds,,,2026-02-11,Hybrid,Unspecified,
504,Data Scientist,Fenwick Insurance,Leeds,47500.0,47500.0,2025-03-10,Unknown,Unspecified,47500.0
52,Insights Analyst,Redbridge Telecom,Edinburgh,55000.0,75000.0,2025-09-19,Unknown,Unspecified,65000.0
899,Analytics Consultant,Alderly Bank,Birmingham,55000.0,75000.0,2026-02-11,Unknown,Mid,65000.0
1348,Data Scientist,Fenwick Insurance,Sheffield,85000.0,85000.0,2025-08-29,Yes,Senior,85000.0
688,Junior Data Scientist,Vantage Health,Remote,,,2026-01-30,Hybrid,Graduate,
1285,Insights Analyst,Grove & Co,Glasgow,55000.0,75000.0,2025-03-12,Unknown,Unspecified,65000.0
377,Business Intelligence Analyst,Solstice Energy,Birmingham,31500.0,31500.0,2025-09-13,Yes,Graduate,31500.0
462,Analytics Consultant,BrightPath Retail,Glasgow,,,2026-01-17,Yes,Senior,
1036,Insights Analyst,Marlowe Consulting,Leeds,,,2026-01-07,Hybrid,Graduate,
598,Data Science Intern,Fenwick Insurance,London,63000.0,83000.0,2026-03-04,Yes,Senior,73000.0
314,Data Science Intern,Orchard Media,London,,,2025-08-08,Yes,Mid,
779,Data Scientist,Redbridge Telecom,Leeds,75000.0,95000.0,2025-02-12,Unknown,Senior,85000.0
802,Machine Learning Engineer,Northwind Analytics,Manchester,85000.0,85000.0,2025-03-24,Unknown,Senior,85000.0
116,Data Scientist II,Alderly Bank,Manchester,,,2025-12-20,Unknown,Senior,
1320,Data Scientist II,Solstice Energy,Birmingham,28000.0,35000.0,2025-09-12,No,Junior,31500.0
947,Data Analyst,Alderly Bank,Liverpool,,,2025-09-16,Unknown,Unspecified,
718,Data Science Intern,Grove & Co,Sheffield,31500.0,31500.0,2025-05-31,Unknown,Junior,31500.0
360,Data Engineer,Marlowe Consulting,London,45000.0,45000.0,2026-02-01,Hybrid,Junior,45000.0
514,Junior Data Scientist,Orchard Media,Remote,,,2025-05-09,No,Graduate,
700,Insights Analyst,Fenwick Insurance,London,45000.0,45000.0,2025-02-27,Unknown,Graduate,45000.0
313,Machine Learning Engineer,Marlowe Consulting,Remote,55000.0,75000.0,2025-04-06,Unknown,Mid,65000.0
30,Data Scientist II,Northwind Analytics,Edinburgh,,,2026-04-16,No,Junior,
1165,Junior Data Scientist,Grove & Co,Leeds,,,2025-10-01,Yes,Unspecified,
90,Insights Analyst,Solstice Energy,Bristol,47500.0,47500.0,2025-12-26,Yes,Mid,47500.0
652,Insights Analyst,Grove & Co,Liverpool,28000.0,35000.0,2025-01-29,Hybrid,Junior,31500.0
431,Junior Data Scientist,Vantage Health,Manchester,,,2026-01-26,Unknown,Mid,
388,Machine Learning Engineer,Alderly Bank,Birmingham,40000.0,55000.0,2025-12-29,Unknown,Unspecified,47500.0
1032,Analytics Consultant,Ashford Digital,Edinburgh,75000.0,95000.0,2025-09-24,Unknown,Senior,85000.0
1457,Machine Learning Engineer,Solstice Energy,Edinburgh,,,2025-09-30,Unknown,Junior,
85,Junior Data Scientist,Northwind Analytics,Bristol,,,2025-09-09,Yes,Junior,
1223,Business Intelligence Analyst,Kestrel Logistics,Liverpool,40000.0,55000.0,2025-05-21,No,Unspecified,47500.0
906,Machine Learning Engineer,Alderly Bank,Manchester,55000.0,75000.0,2025-05-06,Hybrid,Unspecified,65000.0
293,Business Intelligence Analyst,Solstice Energy,Edinburgh,28000.0,35000.0,2025-04-06,Unknown,Junior,31500.0
898,Data Science Intern,Orchard Media,Edinburgh,47500.0,47500.0,2025-12-20,Yes,Mid,47500.0
1528,Data Science Intern,Orchard Media,Glasgow,,,2025-11-07,Yes,Graduate,
1261,Business Intelligence Analyst,Kestrel Logistics,Remote,,,2025-11-08,Yes,Graduate,
893,Data Science Intern,Solstice Energy,Sheffield,,,2025-09-06,Yes,Junior,
496,Analytics Consultant,Alderly Bank,Liverpool,,,2025-06-01,No,Mid,
139,Analytics Consultant,Marlowe Consulting,Sheffield,,,2026-05-01,Unknown,Junior,
172,Data Engineer,Fenwick Insurance,Glasgow,40000.0,55000.0,2025-02-09,Yes,Mid,47500.0
795,Analytics Consultant,Orchard Media,Edinburgh,28000.0,35000.0,2025-09-15,No,Junior,31500.0
78,Analytics Consultant,Grove & Co,Glasgow,31500.0,31500.0,2025-04-24,Unknown,Junior,31500.0
469,Insights Analyst,Marlowe Consulting,Birmingham,,,2026-04-24,Yes,Junior,
229,Insights Analyst,Kestrel Logistics,London,,,2025-11-19,Yes,Unspecified,
224,Data Engineer,Redbridge Telecom,Liverpool,28000.0,35000.0,2025-01-20,Unknown,Graduate,31500.0
981,Data Science Intern,Grove & Co,Manchester,,,2025-05-03,Hybrid,Mid,
961,Junior Data Scientist,Fenwick Insurance,Bristol,,,2025-10-08,Yes,Junior,
74,Analytics Consultant,Orchard Media,Sheffield,75000.0,95000.0,2025-05-23,No,Senior,85000.0
1204,Insights Analyst,Alderly Bank,Edinburgh,,,2026-04-24,Unknown,Junior,
261,Insights Analyst,Northwind Analytics,Leeds,,,2025-01-18,Yes,Junior,
1563,Junior Data Scientist,Orchard Media,Liverpool,40000.0,55000.0,2025-04-12,Unknown,Mid,47500.0
1137,Analytics Consultant,Grove & Co,Manchester,,,2025-09-26,Yes,Junior,
178,Data Analyst,Ashford Digital,Liverpool,55000.0,75000.0,2025-05-20,Yes,Senior,65000.0
414,Analytics Consultant,Vantage Health,Edinburgh,85000.0,85000.0,2025-05-24,Unknown,Senior,85000.0
809,Data Engineer,BrightPath Retail,Glasgow,,,2025-11-12,Unknown,Mid,
223,Insights Analyst,BrightPath Retail,Birmingham,47500.0,47500.0,2025-10-13,No,Unspecified,47500.0
536,Analytics Consultant,Solstice Energy,London,36000.0,43000.0,2025-01-18,Yes,Graduate,39500.0
1168,Data Scientist II,Solstice Energy,Birmingham,31500.0,31500.0,2026-11-03,Hybrid,Junior,31500.0
1594,Data Scientist II,Marlowe Consulting,Sheffield,,,2025-10-25,Unknown,Unspecified,
587,Data Engineer,Alderly Bank,Glasgow,28000.0,35000.0,2025-01-31,Unknown,Graduate,31500.0
1099,Data Analyst,Fenwick Insurance,Edinburgh,47500.0,47500.0,2025-06-01,Unknown,Mid,47500.0
584,Data Scientist,Ashford Digital,Liverpool,85000.0,85000.0,2025-04-12,Yes,Senior,85000.0
816,Data Scientist II,Solstice Energy,Glasgow,,,2025-09-16,Yes,Senior,
1424,Analytics Consultant,Grove & Co,London,36000.0,43000.0,2025-12-02,Unknown,Junior,39500.0
1527,Machine Learning Engineer,Kestrel Logistics,Bristol,28000.0,35000.0,2025-03-03,Unknown,Graduate,31500.0
